link,name,location,price,area,bhk,bathroom,area_type_x,id,property_name_address
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-matunga-south-mumbai-950-sq-ft-spid-T85100386,PRAGTI PARADISE,"2 BHK Flat in Matunga, Mumbai",₹2.55 Cr,950 sqft,2 BHK,(2 Baths),Super Built-up Area,476,
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dahisar-east-mumbai-andheri-dahisar-520-sq-ft-r1-spid-V80881175,Dynamix Dynamix Avanya,"1 BHK Flat in Dahisar East, Mumbai",₹96 Lac,520 sqft,1 BHK,(2 Baths),Built-up Area,477,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-skyline-oasis-khalai-village-central-mumbai-suburbs-1090-sq-ft-spid-W82859892,Skyline Oasis,"3 BHK Flat in Khalai Village, Vidyavihar, Mumbai",₹3.4 Cr,"1,090 sqft",3 BHK,(3 Baths),Carpet Area,478,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sadanand-classic-khar-west-western-mumbai-800-sq-ft-spid-Q84400520,Sadanand Classic,"2 BHK Flat in Khar West, Mumbai",₹3 Cr,800 sqft,2 BHK,(1 Bath),Built-up Area,479,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-horizon-subhash-nagar-central-mumbai-suburbs-630-sq-ft-spid-X83518838,Horizon,"2 BHK Flat in Subhash Nagar, Bhandup West",₹1.5 Cr,630 sqft,2 BHK,(2 Baths),Carpet Area,480,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheetalnath-apartment-garodia-nagar-central-mumbai-suburbs-765-sq-ft-spid-W84793798,Sheetalnath Apartment,"2 BHK Flat in Garodia Nagar, Ghatkopar East",₹2.7 Cr,765 sqft,2 BHK,(2 Baths),Carpet Area,481,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lodha-new-cuffe-parade-wadala-south-mumbai-955-sq-ft-r9-spid-V68770396,"Lodha New Cuffe Parade
4.2","2 BHK Flat in Wadala, Mumbai",₹3.15 Cr,955 sqft,2 BHK,(2 Baths),Carpet Area,482,
https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-jogeshwari-west-mumbai-andheri-dahisar-279-sq-ft-spid-Q83364286,"Jogeshwari West, Mumbai, Western Mumbai","1 Bedroom House in Jogeshwari West, Mumbai",₹80 Lac,279 sqft,1 BHK,(1 Bath),Carpet Area,483,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-mahim-west-south-mumbai-650-sq-ft-r1-spid-L79237915,Shiv Niwas,"2 BHK Flat in Mahim West, Mumbai",₹2.75 Cr,650 sqft,2 BHK,(2 Baths),Carpet Area,484,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sky-city-by-oberoi-realty-borivali-east-mumbai-andheri-dahisar-1250-sq-ft-r1-spid-Y83632194,"Sky City by Oberoi Realty
4.2","3 BHK Flat in Borivali East, Mumbai",₹5.43 Cr,"1,250 sqft",3 BHK,(3 Baths),Super Built-up Area,485,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-veridian-at-emerald-isle-powai-central-mumbai-suburbs-929-sq-ft-spid-Y84832932,L&T Veridian at Emerald Isle,"3 BHK Flat in Powai, Mumbai",₹3.46 Cr,929 sqft,3 BHK,(3 Baths),Carpet Area,486,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pant-nagar-central-mumbai-suburbs-1157-sq-ft-spid-P83163806,Tiara by Swastik Empire,"3 BHK Flat in Pant Nagar, Ghatkopar",₹3.65 Cr,"1,157 sqft",3 BHK,(4 Baths),Carpet Area,487,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lodha-raj-infinia-evershine-nagar-mumbai-andheri-dahisar-751-sq-ft-spid-X83922164,"Lodha Raj Infinia
3.5","2 BHK Flat in Evershine Nagar, Malad West",₹2.45 Cr,751 sqft,2 BHK,(2 Baths),Carpet Area,488,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chembur-east-central-mumbai-1011-sq-ft-spid-N80986137,"Road 11, Central Avenue Road","3 BHK Flat in Chembur East, Mumbai",₹4.25 Cr,"1,011 sqft",3 BHK,(2 Baths),Carpet Area,489,
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-kurla-west-central-mumbai-suburbs-461-sq-ft-spid-W83293260,Imperial Heights,"1 BHK Flat in Kurla West, Mumbai",₹1.35 Cr,461 sqft,1 BHK,(2 Baths),Carpet Area,490,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vikas-paradise-vardhman-nagar-central-mumbai-suburbs-1040-sq-ft-spid-W82558400,"Vikas Paradise
3.9","2 BHK Flat in Vardhman Nagar, Mulund West",₹2.41 Cr,"1,040 sqft",2 BHK,(2 Baths),Super Built-up Area,491,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lotus-residency-oshiwara-mumbai-andheri-dahisar-615-sq-ft-spid-P84979040,Lotus Residency,"2 BHK Flat in Oshiwara, Jogeshwari",₹1.6 Cr,615 sqft,2 BHK,(2 Baths),Carpet Area,492,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sunteck-city-avenue-4-goregaon-west-mumbai-andheri-dahisar-1036-sq-ft-spid-B86040082,Sunteck City Avenue 4,"3 BHK Flat in Goregaon West, Mumbai",₹4.1 Cr,"1,036 sqft",3 BHK,(3 Baths),Carpet Area,493,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sunteck-city-avenue-4-goregaon-west-mumbai-andheri-dahisar-644-sq-ft-spid-X86039282,Sunteck City Avenue 4,"2 BHK Flat in Goregaon West, Mumbai",₹2.65 Cr,644 sqft,2 BHK,(2 Baths),Carpet Area,494,"Carpet area: 644
(59.83 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-kamanwala-manavsthal-malad-west-mumbai-andheri-dahisar-715-sq-ft-spid-T84175340,"Kamanwala Manavsthal
3.7","1 BHK Flat in Malad West, Mumbai",₹1.19 Cr,715 sqft,1 BHK,(2 Baths),Built-up Area,495,"Built Up area: 715
(66.43 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ekta-bhoomi-gardens-3-rajendra-nagar-mumbai-andheri-dahisar-600-sq-ft-spid-Z85248516,Ekta Bhoomi Gardens III,"2 BHK Flat in Rajendra Nagar, Borivali East",₹2 Cr,600 sqft,2 BHK,(2 Baths),Carpet Area,496,"Carpet area: 600
(55.74 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lodha-eternis-midc-chakala-industrial-area-western-mumbai-702-sq-ft-spid-H85624864,"Lodha Eternis
3.9","2 BHK Flat in MIDC Chakala Industrial Area, Andheri East",₹2.43 Cr,702 sqft,2 BHK,(2 Baths),Carpet Area,497,"Carpet area: 702
(65.22 sq.m.)  
sq.ft."
https://www.99acres.com/studio-apartment-flat-for-sale-in-malad-shopping-centre-malad-west-mumbai-andheri-dahisar-430-sq-ft-r2-spid-S81373981,Malad Shopping Centre,"Studio Apartments / 1 RK Flats in Malad West, Mumbai",₹80 Lac,430 sqft,1 BHK,(1 Bath),Built-up Area,498,"Built Up area: 430
(39.95 sq.m.)
Carpet area: 390 sq.ft. (36.23 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vikhroli-east-central-mumbai-suburbs-697-sq-ft-spid-Z84732552,The Vaibhavlaxmi Eastern Groves,"3 BHK Flat in Vikhroli East, Mumbai",₹1.6 Cr,697 sqft,3 BHK,(2 Baths),Carpet Area,499,"Carpet area: 697
(64.75 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-hdil-metropolis-residences-four-bungalows-mumbai-andheri-dahisar-2491-sq-ft-spid-V85578354,HDIL Metropolis Residences,"4 BHK Flat in Four Bungalows, Andheri West",₹5.15 Cr,"2,491 sqft",4 BHK,(4 Baths),Super Built-up Area,85,"Super Built up area 2491
(231.42 sq.m.)
Carpet area: 1670 sq.ft. (155.15 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lodha-new-cuffe-parade-wadala-south-mumbai-1395-sq-ft-r1-spid-A83532010,"Lodha New Cuffe Parade
4.2","2 BHK Flat in Wadala, Mumbai",₹3 Cr,"1,395 sqft",2 BHK,(2 Baths),Super Built-up Area,500,"Super Built up area 1395
(129.6 sq.m.)
Built Up area: 1075 sq.ft. (99.87 sq.m.)
Carpet area: 925 sq.ft. (85.94 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ajmera-iland-wadala-east-south-mumbai-1950-sq-ft-r1-spid-K81161521,"Ajmera Iland
4.1","3 BHK Flat in Wadala East, Mumbai",₹6.4 Cr,"1,950 sqft",3 BHK,(4 Baths),Super Built-up Area,501,"Super Built up area 1950
(181.16 sq.m.)
Built Up area: 1750 sq.ft. (162.58 sq.m.)
Carpet area: 1407 sq.ft. (130.71 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mulund-west-central-mumbai-suburbs-790-sq-ft-spid-O84844142,On request,"3 BHK Flat in Mulund West, Mumbai",₹2.7 Cr,790 sqft,3 BHK,(2 Baths),Carpet Area,502,"Carpet area: 790
(73.39 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kurla-east-central-mumbai-suburbs-850-sq-ft-spid-X84903798,Ruparel urbana,"2 BHK Flat in Kurla East, Mumbai",₹1.4 Cr,850 sqft,2 BHK,(2 Baths),Built-up Area,503,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ten-bkc-bandra-east-western-mumbai-1626-sq-ft-spid-F83788466,Ten BKC,"3 BHK Flat in Bandra East, Mumbai",₹6.46 Cr,"1,626 sqft",3 BHK,(3 Baths),Super Built-up Area,504,"Super Built up area 1626
(151.06 sq.m.)
Built Up area: 1200 sq.ft. (111.48 sq.m.)
Carpet area: 1175 sq.ft. (109.16 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-red-brick-ibis-kandivali-west-mumbai-andheri-dahisar-1200-sq-ft-spid-W84365420,Red Brick IBIS,"3 BHK Flat in Kandivali West, Mumbai",₹4.1 Cr,"1,200 sqft",3 BHK,(3 Baths),Carpet Area,505,"Carpet area: 1200
(111.48 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rna-ng-eclat-andheri-west-mumbai-andheri-dahisar-1300-sq-ft-r7-spid-D55970904,"RNA NG Eclat
3.8","3 BHK Flat in Andheri West, Mumbai",₹4.35 Cr,"1,300 sqft",3 BHK,(3 Baths),Built-up Area,86,"Built Up area: 1300
(120.77 sq.m.)
Carpet area: 1118 sq.ft. (103.87 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-k-raheja-maple-leaf-chs-raheja-vihar-central-mumbai-suburbs-1250-sq-ft-spid-A85591044,K Raheja Maple Leaf CHS,"2 BHK Flat in Raheja Vihar, Chandivali",₹2.7 Cr,"1,250 sqft",2 BHK,(2 Baths),Super Built-up Area,506,"Super Built up area 1250
(116.13 sq.m.)
Carpet area: 873 sq.ft. (81.1 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gundecha-valley-of-flowers-kandivali-east-mumbai-andheri-dahisar-660-sq-ft-spid-J85729348,"Gundecha Valley of Flowers
3.9","2 BHK Flat in Kandivali East, Mumbai",₹2.2 Cr,660 sqft,2 BHK,(2 Baths),Carpet Area,507,"Carpet area: 660
(61.32 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-raheja-vistas-andheri-east-mumbai-andheri-dahisar-1146-sq-ft-spid-N85590890,"Raheja Vistas
3.8","2 BHK Flat in Andheri East, Mumbai",₹3.2 Cr,"1,146 sqft",2 BHK,(2 Baths),Carpet Area,508,"Carpet area: 1146.14
(106.48 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-surya-gokul-heaven-thakur-complex-mumbai-andheri-dahisar-570-sq-ft-spid-T84945816,"Surya Gokul Heaven
4.1","1 BHK Flat in Thakur complex, Kandivali East",₹1.1 Cr,570 sqft,1 BHK,(1 Bath),Super Built-up Area,509,"Super Built up area 570
(52.95 sq.m.)
Carpet area: 425 sq.ft. (39.48 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-samartha-deep-lokhandwala-andheri-west-mumbai-andheri-dahisar-1024-sq-ft-spid-Q85906460,Samartha Deep,"2 BHK Flat in Lokhandwala Andheri West, Mumbai",₹3.5 Cr,"1,024 sqft",2 BHK,(2 Baths),Super Built-up Area,87,"Super Built up area 1024
(95.13 sq.m.)
Carpet area: 800 sq.ft. (74.32 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sheth-clarion-thakur-complex-mumbai-andheri-dahisar-1010-sq-ft-spid-L84314772,Sheth Clarion,"3 BHK Flat in Thakur complex, Kandivali East",₹2.4 Cr,"1,010 sqft",3 BHK,(3 Baths),Super Built-up Area,510,"Super Built up area 1010
(93.83 sq.m.)
Built Up area: 890 sq.ft. (82.68 sq.m.)
Carpet area: 774 sq.ft. (71.91 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-santacruz-east-western-mumbai-633-sq-ft-spid-I83869642,"Bright Building, Kalina","1 BHK Flat in Santacruz East, Mumbai",₹1.5 Cr,633 sqft,1 BHK,(2 Baths),Built-up Area,511,"Built Up area: 633
(58.81 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dahanukar-wadi-mumbai-andheri-dahisar-350-sq-ft-spid-T82823820,Medha Co. Hsg. So. Ltd.,"1 BHK Flat in Dahanukar Wadi, Kandivali West",₹85 Lac,350 sqft,1 BHK,(2 Baths),Carpet Area,512,"Carpet area: 350
(32.52 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gundecha-symphony-andheri-west-mumbai-andheri-dahisar-950-sq-ft-r1-spid-M83766948,"Gundecha symphony
3.9","2 BHK Flat in Andheri West, Mumbai",₹2.5 Cr,950 sqft,2 BHK,(2 Baths),Super Built-up Area,88,"Super Built up area 950
(88.26 sq.m.)
Carpet area: 690 sq.ft. (64.1 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kamla-om-hansa-chsl-borivali-west-mumbai-andheri-dahisar-689-sq-ft-spid-Y84465806,Kamla Om Hansa CHSL,"2 BHK Flat in Borivali West, Mumbai",₹2.5 Cr,689 sqft,2 BHK,(2 Baths),Carpet Area,513,"Carpet area: 689
(64.01 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-divya-shree-abhishek-chsl-kandivali-west-mumbai-andheri-dahisar-415-sq-ft-spid-K83772522,Divya Shree Abhishek CHSL,"1 BHK Flat in Kandivali West, Mumbai",₹1.3 Cr,415 sqft,1 BHK,(2 Baths),Carpet Area,514,"Carpet area: 415
(38.55 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vrindavan-apartments-borivali-west-mumbai-andheri-dahisar-700-sq-ft-spid-H85028910,Vrindavan Apartments,"2 BHK Flat in Borivali West, Mumbai",₹2.49 Cr,700 sqft,2 BHK,(2 Baths),Carpet Area,515,"Carpet area: 700
(65.03 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-kalpataru-magnus-bandra-kurla-complex-western-mumbai-1800-sq-ft-spid-O85353376,Kalpataru Magnus,"4 BHK Flat in Bandra Kurla Complex, Mumbai",₹9.5 Cr,"1,800 sqft",4 BHK,(4 Baths),Super Built-up Area,516,"Super Built up area 1800
(167.23 sq.m.)
Built Up area: 1700 sq.ft. (157.94 sq.m.)
Carpet area: 1657 sq.ft. (153.94 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ashford-royale-mulund-west-central-mumbai-suburbs-1700-sq-ft-spid-F85199142,"Ashford Royale
4.3","4 BHK Flat in Mulund West, Mumbai",₹6.5 Cr,"1,700 sqft",4 BHK,(4 Baths),Carpet Area,517,"Carpet area: 1700
(157.94 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lalani-grandeur-gokuldham-colony-mumbai-andheri-dahisar-782-sq-ft-spid-J86009084,Lalani Grandeur,"2 BHK Flat in Gokuldham Colony, Goregaon East",₹1.9 Cr,782 sqft,2 BHK,(2 Baths),Super Built-up Area,518,"Super Built up area 782
(72.65 sq.m.)
Carpet area: 651 sq.ft. (60.48 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-prasanna-jeevan-society-borivali-west-mumbai-andheri-dahisar-876-sq-ft-spid-A85216920,Prasanna Jeevan Society,"3 BHK Flat in Borivali West, Mumbai",₹3.15 Cr,876 sqft,3 BHK,(3 Baths),Carpet Area,519,"Carpet area: 876
(81.38 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kvc-audumbar-chhaya-ic-colony-mumbai-andheri-dahisar-654-sq-ft-spid-V85101790,KVC Audumbar Chhaya,"2 BHK Flat in IC Colony, Borivali West",₹1.85 Cr,654 sqft,2 BHK,(2 Baths),Carpet Area,520,"Carpet area: 654
(60.76 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-white-city-kandivali-east-mumbai-andheri-dahisar-845-sq-ft-spid-O84529496,"White City
3.5","2 BHK Flat in Kandivali East, Mumbai",₹2.3 Cr,844 sqft,2 BHK,(2 Baths),Carpet Area,521,"Carpet area: 844.65
(78.47 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-arhat-poppy-chsl-borivali-west-mumbai-andheri-dahisar-685-sq-ft-spid-A85263720,Arhat Poppy CHSL,"2 BHK Flat in Borivali West, Mumbai",₹2.3 Cr,685 sqft,2 BHK,(2 Baths),Super Built-up Area,522,"Super Built up area 685
(63.64 sq.m.)
Carpet area: 685 sq.ft. (63.64 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-runwal-greens-mulund-west-central-mumbai-suburbs-732-sq-ft-r8-spid-J73877391,"Runwal Greens
4.5","2 BHK Flat in Mulund West, Mumbai",₹2.1 Cr,732 sqft,2 BHK,(2 Baths),Carpet Area,523,"Carpet area: 732
(68.01 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-malad-west-mumbai-andheri-dahisar-396-sq-ft-spid-A82239794,"Ashirwad infinity, liberty Garden","1 BHK Flat in Malad West, Mumbai",₹1.15 Cr,396 sqft,1 BHK,(2 Baths),Carpet Area,524,"Carpet area: 396
(36.79 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bm-satyam-solaris-deonar-central-mumbai-1400-sq-ft-spid-G85253718,BM Satyam Solaris,"3 BHK Flat in Deonar, Chembur East",₹3.65 Cr,"1,400 sqft",3 BHK,(3 Baths),Super Built-up Area,525,"Super Built up area 1400
(130.06 sq.m.)
Built Up area: 1200 sq.ft. (111.48 sq.m.)
Carpet area: 939 sq.ft. (87.24 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kukreja-chembur-heights-2-sindhi-society-chembur-central-mumbai-suburbs-1400-sq-ft-r2-spid-D79767657,"Kukreja Chembur Heights 2
3.9","3 BHK Flat in Sindhi Society Chembur, Chembur East",₹3.4 Cr,"1,400 sqft",3 BHK,(3 Baths),Super Built-up Area,526,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahindra-lifespaces-splendour-bhandup-west-central-mumbai-suburbs-1400-sq-ft-spid-D85323500,"Mahindra Lifespaces Splendour
4.3","3 BHK Flat in Bhandup West, Mumbai",₹3.05 Cr,"1,400 sqft",3 BHK,(3 Baths),Super Built-up Area,527,"Super Built up area 1400
(130.06 sq.m.)
Built Up area: 1376 sq.ft. (127.83 sq.m.)
Carpet area: 1276 sq.ft. (118.54 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-platinum-pirojshanagar-central-mumbai-suburbs-1450-sq-ft-spid-Y85329208,"Godrej Platinum
4.1","2 BHK Flat in Pirojshanagar, Vikhroli East",₹3.2 Cr,"1,450 sqft",2 BHK,(2 Baths),Built-up Area,528,"Built Up area: 1450
(134.71 sq.m.)
Carpet area: 933 sq.ft. (86.68 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-godrej-the-trees-vikhroli-east-central-mumbai-suburbs-650-sq-ft-spid-F84184532,"Godrej The Trees
4.3","1 BHK Flat in Vikhroli East, Mumbai",₹1.85 Cr,650 sqft,1 BHK,(1 Bath),Super Built-up Area,529,"Super Built up area 650
(60.39 sq.m.)
Built Up area: 590 sq.ft. (54.81 sq.m.)
Carpet area: 480 sq.ft. (44.59 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-godrej-the-trees-vikhroli-east-central-mumbai-suburbs-650-sq-ft-spid-B81177301,"Godrej The Trees
4.3","1 BHK Flat in Vikhroli East, Mumbai",₹1.75 Cr,650 sqft,1 BHK,(1 Bath),Super Built-up Area,530,"Super Built up area 650
(60.39 sq.m.)
Built Up area: 570 sq.ft. (52.95 sq.m.)
Carpet area: 470 sq.ft. (43.66 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-godrej-the-trees-vikhroli-east-central-mumbai-suburbs-650-sq-ft-spid-Q83612706,"Godrej The Trees
4.3","1 BHK Flat in Vikhroli East, Mumbai",₹1.76 Cr,650 sqft,1 BHK,(1 Bath),Super Built-up Area,531,"Super Built up area 650
(60.39 sq.m.)
Built Up area: 590 sq.ft. (54.81 sq.m.)
Carpet area: 480 sq.ft. (44.59 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashford-royale-mulund-west-central-mumbai-suburbs-1017-sq-ft-r8-spid-L73817609,"Ashford Royale
4.3","3 BHK Flat in Mulund West, Mumbai",₹3 Cr,"1,017 sqft",3 BHK,(3 Baths),Carpet Area,532,"Carpet area: 1017
(94.48 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ten-bkc-bandra-east-western-mumbai-1200-sq-ft-spid-J83786636,Ten BKC,"3 BHK Flat in Bandra East, Mumbai",₹5.42 Cr,"1,200 sqft",3 BHK,(3 Baths),Super Built-up Area,533,"Super Built up area 1200
(111.48 sq.m.)
Built Up area: 1000 sq.ft. (92.9 sq.m.)
Carpet area: 985 sq.ft. (91.51 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-agami-eternity-bandra-east-western-mumbai-1125-sq-ft-spid-H85226346,Agami Eternity,"3 BHK Flat in Bandra East, Mumbai",₹6 Cr,"1,125 sqft",3 BHK,(3 Baths),Carpet Area,534,"Carpet area: 1125
(104.52 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-lodha-aura-new-cuffe-parade-wadala-south-mumbai-1768-sq-ft-spid-I85377014,Lodha Aura New Cuffe Parade,"4 BHK Flat in Wadala, Mumbai",₹7.5 Cr,"1,768 sqft",4 BHK,(3 Baths),Carpet Area,535,"Carpet area: 1768
(164.25 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-aura-new-cuffe-parade-wadala-south-mumbai-1309-sq-ft-spid-B85377040,Lodha Aura New Cuffe Parade,"3 BHK Flat in Wadala, Mumbai",₹6.5 Cr,"1,309 sqft",3 BHK,(3 Baths),Carpet Area,536,"Carpet area: 1309
(121.61 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lalani-grandeur-gokuldham-colony-mumbai-andheri-dahisar-932-sq-ft-spid-K86009146,Lalani Grandeur,"3 BHK Flat in Gokuldham Colony, Goregaon East",₹2.95 Cr,932 sqft,3 BHK,(3 Baths),Carpet Area,537,"Carpet area: 932
(86.59 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lodha-fiorenza-goregaon-east-mumbai-andheri-dahisar-838-sq-ft-r1-spid-B79055823,"Lodha Fiorenza
4.2","2 BHK Flat in Goregaon East, Mumbai",₹3.34 Cr,838 sqft,2 BHK,(2 Baths),Carpet Area,538,"Carpet area: 838
(77.85 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ten-bkc-bandra-east-western-mumbai-1626-sq-ft-spid-B83833174,Ten BKC,"3 BHK Flat in Bandra East, Mumbai",₹5.23 Cr,"1,626 sqft",3 BHK,(3 Baths),Super Built-up Area,539,"Super Built up area 1626
(151.06 sq.m.)
Built Up area: 1200 sq.ft. (111.48 sq.m.)
Carpet area: 985 sq.ft. (91.51 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-godrej-the-trees-vikhroli-east-central-mumbai-suburbs-480-sq-ft-spid-C85338246,"Godrej The Trees
4.3","1 BHK Flat in Vikhroli East, Mumbai",₹1.78 Cr,480 sqft,1 BHK,(1 Bath),Carpet Area,540,"Carpet area: 480
(44.59 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-chirag-vijayi-jwala-goregaon-west-mumbai-andheri-dahisar-798-sq-ft-spid-H83023486,Chirag Vijayi Jwala,"2 BHK Flat in Goregaon West, Mumbai",₹2.5 Cr,798 sqft,2 BHK,(2 Baths),Carpet Area,541,
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-neelganga-apartment-lower-parel-south-mumbai-523-sq-ft-spid-H83124378,Neelganga Apartment,"1 BHK Flat in Lower Parel, Mumbai",₹2 Cr,523 sqft,1 BHK,(1 Bath),Built-up Area,542,"Built Up area: 523
(48.59 sq.m.)
Carpet area: 450 sq.ft. (41.81 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-eco-nest-marol-mumbai-andheri-dahisar-898-sq-ft-spid-T86065140,Eco Nest,"2 BHK Flat in Marol, Mumbai",₹1.85 Cr,898 sqft,2 BHK,(2 Baths),Super Built-up Area,58,"Super Built up area 898
(83.43 sq.m.)
Built Up area: 790 sq.ft. (73.39 sq.m.)
Carpet area: 700 sq.ft. (65.03 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-khar-west-western-mumbai-845-sq-ft-spid-F85453828,sosar solaris,"2 BHK Flat in Khar West, Mumbai",₹4.05 Cr,845 sqft,2 BHK,(2 Baths),Carpet Area,543,"Carpet area: 845
(78.5 sq.m.)  
sq.ft."
